userId,bookingDate,side,amount,currency,type,mcc
21431f02-2a5f-4133-aa35-69fe0d66886a,2024-05-02,DEBIT,500.00,EUR,TRADING,
21431f02-2a5f-4133-aa35-69fe0d66886a,2024-05-02,DEBIT,500.00,EUR,TRADING,
21431f02-2a5f-4133-aa35-69fe0d66886a,2024-06-01,CREDIT,3.66,EUR,INTEREST,
21431f02-2a5f-4133-aa35-69fe0d66886a,2024-06-03,DEBIT,500.00,EUR,TRADING,
21431f02-2a5f-4133-aa35-69fe0d66886a,2024-06-03,DEBIT,500.00,EUR,TRADING,
21431f02-2a5f-4133-aa35-69fe0d66886a,2024-06-17,CREDIT,1017.00,EUR,PAYIN,
21ec2a5e-ddda-497d-922b-c83236045c99,2024-04-01,CREDIT,25.34,EUR,INTEREST,
21ec2a5e-ddda-497d-922b-c83236045c99,2024-04-16,DEBIT,500.00,EUR,TRADING,
21ec2a5e-ddda-497d-922b-c83236045c99,2024-05-01,CREDIT,23.04,EUR,INTEREST,
21ec2a5e-ddda-497d-922b-c83236045c99,2024-05-16,CREDIT,0.03,EUR,EARNINGS,
21ec2a5e-ddda-497d-922b-c83236045c99,2024-05-16,DEBIT,500.00,EUR,TRADING,
21ec2a5e-ddda-497d-922b-c83236045c99,2024-06-01,CREDIT,21.86,EUR,INTEREST,
21ec2a5e-ddda-497d-922b-c83236045c99,2024-06-17,CREDIT,1499.25,EUR,PAYIN,
21ec2a5e-ddda-497d-922b-c83236045c99,2024-06-17,DEBIT,500.00,EUR,TRADING,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-04-01,CREDIT,27.66,EUR,INTEREST,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-04-02,CREDIT,406.59,EUR,PAYIN,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-04-18,CREDIT,1115.73,EUR,PAYIN,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-04-24,CREDIT,0.19,EUR,EARNINGS,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-04-26,CREDIT,0.07,EUR,EARNINGS,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-04-30,CREDIT,3.79,EUR,EARNINGS,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-01,CREDIT,30.74,EUR,INTEREST,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-02,CREDIT,420.75,EUR,PAYIN,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-03,CREDIT,147.53,EUR,PAYIN,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-03,CREDIT,253.88,EUR,PAYIN,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-03,DEBIT,5845.04,EUR,PAYOUT,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-12,CREDIT,10.04,EUR,PAYIN,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-13,DEBIT,5045.00,EUR,PAYOUT,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-29,CREDIT,485.74,EUR,PAYIN,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-05-29,DEBIT,495.01,EUR,TRADING,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-06-01,CREDIT,7.74,EUR,INTEREST,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-06-13,CREDIT,0.16,EUR,EARNINGS,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-06-28,CREDIT,0.04,EUR,EARNINGS,
21fa3a58-8258-49c4-bad1-1bc03bbb2a7d,2024-06-30,CREDIT,80.24,EUR,PAYIN,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-04-02,DEBIT,50.46,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-04-11,CREDIT,52.73,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-05-23,CREDIT,34.73,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-05-23,CREDIT,28.46,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-05-23,CREDIT,21.69,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-05-29,DEBIT,16.37,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-05-30,DEBIT,23.42,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-05-30,DEBIT,19.41,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-05-30,DEBIT,29.22,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-06-27,DEBIT,34.59,EUR,TRADING,
22d4cf01-bd4d-481b-b907-ae6a1698d357,2024-06-27,DEBIT,51.18,EUR,TRADING,
235fd947-adc5-4c8a-b532-0ff25678a413,2024-04-02,CREDIT,0.01,EUR,EARNINGS,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-04-01,CREDIT,0.14,EUR,INTEREST,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-04-02,CREDIT,6.05,EUR,EARNINGS,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-04-12,CREDIT,25.04,EUR,PAYIN,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-04-16,DEBIT,25.00,EUR,TRADING,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-05-01,CREDIT,0.14,EUR,INTEREST,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-05-13,CREDIT,25.05,EUR,PAYIN,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-05-16,DEBIT,25.00,EUR,TRADING,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-05-31,CREDIT,1.19,EUR,EARNINGS,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-06-01,CREDIT,0.15,EUR,INTEREST,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-06-12,CREDIT,25.33,EUR,PAYIN,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-06-17,DEBIT,25.00,EUR,TRADING,
23e369be-9517-45fa-a7ed-99092ee9204c,2024-06-28,CREDIT,0.41,EUR,EARNINGS,
241b1707-48dc-4e96-8849-5bfbd37cccb8,2024-04-29,CREDIT,1229.26,EUR,TRADING,
241b1707-48dc-4e96-8849-5bfbd37cccb8,2024-06-03,DEBIT,1472.32,EUR,TRADING,
241b1707-48dc-4e96-8849-5bfbd37cccb8,2024-06-13,DEBIT,2445.75,EUR,TRADING,
241b1707-48dc-4e96-8849-5bfbd37cccb8,2024-06-18,DEBIT,990.97,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-01,CREDIT,97.53,EUR,INTEREST,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-02,CREDIT,21.43,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-02,CREDIT,0.57,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-02,DEBIT,245.37,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-02,CREDIT,541.89,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-02,CREDIT,917.21,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-02,CREDIT,131.67,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-03,CREDIT,114.88,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,4.94,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,5.29,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,0.78,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,4.83,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,DEBIT,499.51,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,DEBIT,506.34,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,DEBIT,1005.10,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,DEBIT,104.17,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,184.33,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,313.29,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,385.30,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,403.43,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,1192.07,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-04,CREDIT,610.22,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-05,CREDIT,0.52,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-05,CREDIT,124.83,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-05,DEBIT,496.05,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-06,DEBIT,5.03,EUR,CARD_ORDER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-08,DEBIT,124.63,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-11,CREDIT,1.62,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-11,CREDIT,3.33,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-11,DEBIT,115.82,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-11,CREDIT,314.45,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-13,CREDIT,2.12,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-13,CREDIT,0.97,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-15,CREDIT,4.67,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-15,DEBIT,998.84,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-15,DEBIT,507.26,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-16,CREDIT,53.59,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-16,DEBIT,85.00,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-16,DEBIT,85.00,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-16,DEBIT,85.00,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-17,CREDIT,384.37,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-18,DEBIT,492.23,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-18,DEBIT,199.32,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-19,CREDIT,4.13,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-19,CREDIT,0.09,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-19,DEBIT,481.54,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-19,DEBIT,824.73,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-19,CREDIT,360.89,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-19,CREDIT,942.40,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-19,DEBIT,302.31,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-19,DEBIT,252.63,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-22,DEBIT,251.36,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-22,DEBIT,154.04,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-22,DEBIT,304.55,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-22,DEBIT,343.82,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-23,DEBIT,497.39,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-24,CREDIT,1.21,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-25,DEBIT,4.95,EUR,CARD_ORDER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-25,DEBIT,404.84,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-25,CREDIT,483.41,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-25,DEBIT,114.88,EUR,CARD,5651
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-26,DEBIT,113.94,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-26,DEBIT,301.80,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-26,DEBIT,131.60,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-26,DEBIT,148.02,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-27,CREDIT,10.27,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-29,CREDIT,2032.40,EUR,PAYIN,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-29,CREDIT,2967.60,EUR,PAYIN,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-29,DEBIT,447.65,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-29,DEBIT,289.81,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-30,CREDIT,28.95,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-30,CREDIT,2.39,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-30,CREDIT,3.19,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-30,CREDIT,742.49,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-30,CREDIT,664.58,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-04-30,DEBIT,389.84,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-01,CREDIT,3.61,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-01,CREDIT,93.61,EUR,INTEREST,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-02,DEBIT,393.39,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-02,DEBIT,149.62,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-03,DEBIT,256.66,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-03,CREDIT,654.15,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-04,DEBIT,18.20,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-04,DEBIT,15.91,EUR,CARD,5651
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-04,DEBIT,18.13,EUR,CARD,5941
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-04,DEBIT,65.49,EUR,CARD,5311
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-06,DEBIT,154.08,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-06,DEBIT,195.80,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-06,DEBIT,308.01,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-06,DEBIT,90.63,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-06,DEBIT,14.25,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-07,CREDIT,0.02,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-07,CREDIT,0.29,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-07,DEBIT,410.34,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-07,DEBIT,325.26,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-07,DEBIT,125.45,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-07,DEBIT,203.38,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-07,DEBIT,109.12,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-07,CREDIT,205.99,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-08,CREDIT,72.93,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-08,DEBIT,19205.45,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-08,CREDIT,18642.81,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-08,CREDIT,573.82,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-08,DEBIT,15.94,EUR,CARD,5912
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-08,DEBIT,25.26,EUR,CARD,5912
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-09,DEBIT,161.66,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-09,DEBIT,71.31,EUR,CARD,4722
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-10,CREDIT,989.54,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-10,DEBIT,49.08,EUR,CARD,5941
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-10,DEBIT,4.73,EUR,CARD,4215
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-10,DEBIT,2.76,EUR,CARD,5462
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-10,DEBIT,39.60,EUR,CARD,5912
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-10,DEBIT,220.05,EUR,CARD,5661
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-12,DEBIT,6.44,EUR,CARD,5462
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-12,DEBIT,13.05,EUR,CARD,7011
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-13,CREDIT,701.06,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-13,DEBIT,72.05,EUR,CARD,7991
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-13,DEBIT,4.59,EUR,CARD,5812
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-13,DEBIT,30.74,EUR,CARD,4814
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-14,DEBIT,961.30,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-15,CREDIT,304.09,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-15,DEBIT,5.44,EUR,CARD,5912
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-16,CREDIT,9.53,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-16,DEBIT,553.17,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-16,DEBIT,85.00,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-16,DEBIT,85.00,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-16,DEBIT,85.00,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-16,DEBIT,47.55,EUR,CARD,5921
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-17,CREDIT,11.89,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-17,DEBIT,514.11,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-17,DEBIT,358.15,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-17,DEBIT,344.30,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-17,DEBIT,332.10,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-17,DEBIT,49.25,EUR,CARD,5651
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-17,DEBIT,64.70,EUR,CARD,5651
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-17,DEBIT,7.33,EUR,CARD,5814
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-18,DEBIT,33.90,EUR,CARD,5812
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-21,CREDIT,11.17,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-21,CREDIT,8.36,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-21,CREDIT,14.26,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-21,DEBIT,6.47,EUR,CARD,7991
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-21,DEBIT,9.26,EUR,CARD,7011
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-22,DEBIT,4.67,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-23,CREDIT,457.32,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-23,CREDIT,38.08,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-23,CREDIT,644.69,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-23,DEBIT,6.23,EUR,CARD,7011
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-25,DEBIT,16.06,EUR,CARD,4722
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-25,DEBIT,16.87,EUR,CARD,5812
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-25,DEBIT,8.82,EUR,CARD,5970
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-25,DEBIT,3.57,EUR,CARD,5499
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-27,DEBIT,5.37,EUR,CARD,5541
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-28,CREDIT,34.76,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-28,DEBIT,79.72,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-28,DEBIT,28.57,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-29,CREDIT,8.22,EUR,OTHER,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-29,CREDIT,1928.69,EUR,PAYIN,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-29,DEBIT,304.87,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-29,CREDIT,268.88,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-29,DEBIT,37.99,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-29,DEBIT,4.99,EUR,CARD,5912
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-29,DEBIT,1.33,EUR,CARD,5462
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-29,DEBIT,34.07,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-30,CREDIT,1974.60,EUR,PAYIN,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-30,DEBIT,170.89,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-31,CREDIT,1.52,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-31,DEBIT,95.57,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-31,DEBIT,155.50,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-05-31,DEBIT,1344.42,EUR,CARD,8043
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-01,CREDIT,1.28,EUR,EARNINGS,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-01,CREDIT,105.26,EUR,INTEREST,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-01,DEBIT,54.88,EUR,CARD,5411
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-02,DEBIT,54.05,EUR,CARD,5651
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-02,DEBIT,4.04,EUR,CARD,5942
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-03,CREDIT,1876.25,EUR,PAYIN,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-03,DEBIT,328.11,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-03,DEBIT,502.73,EUR,TRADING,
25e3564c-8bb9-4fdd-9dd7-cf0ec8c54c28,2024-06-04,DEBIT,10156.00,EUR,PAYOUT,
